Trip/Eats ID,Transaction Timestamp (UTC),Request Date (UTC),Request Time (UTC),Request Date (Local),Request Time (Local),Drop-off Date (UTC),Drop-off Time (UTC),Drop-off Date (Local),Drop-off Time (Local),Request Timezone Offset from UTC,First Name,Last Name,Email,employee name ,Employee ID,Service,City,Distance (mi),Duration (min),PICKUP ZIP,DROP OFF ZIP,Expense Code,Program,Group,Payment Method,Transaction Type,Fare in Local Currency (excl. Taxes),Taxes in Local Currency,Tip in Local Currency,Transaction Amount in Local Currency (incl. Taxes),Local Currency Code,Fare in USD (excl. Taxes),Taxes in USD,Tip in USD,Transaction Amount in USD (incl. Taxes),"Estimated Service and Technology Fee (incl. Taxes, if any) in USD"
c55813e8-3e4d-4a48-a7dc-8780d101c029,6/3/19 17:23,6/3/19,4:48PM,6/3/19,12:48PM,6/3/19,5:23PM,6/3/19,1:23PM,-05:00,Blade,Employee18,Employee18@blyblade.com,Maryanne_Johnson,--,Travel | UberX Diamond,New York City,2.11,29,"10016, USA","10011, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,23.16,0,0,23.16,USD,23.16,0,0,23.16,2.32
c256c037-a808-41c7-b321-c114a7c5a042,6/3/19 18:28,6/3/19,6:14PM,6/3/19,2:14PM,6/3/19,6:27PM,6/3/19,2:27PM,-05:00,Blade,Employee19,Employee19@blyblade.com,Gil_Adler,--,Travel | UberX,New York City,1.05,10,"10016, USA","10016, USA",EXP6,CORP - Employee Rides,DEPT - CORP - NY,Monthly Billing,Fare,18.51,0,0,18.51,USD,18.51,0,0,18.51,1.85
c256c037-a808-41c7-b321-c114a7c5a042,6/3/19 18:39,6/3/19,6:14PM,6/3/19,2:14PM,6/3/19,6:27PM,6/3/19,2:27PM,-05:00,Blade,Employee19,Employee19@blyblade.com,Gil_Adler,--,Travel | UberX,New York City,1.05,10,"10016, USA","10016, USA",EXP6,CORP - Employee Rides,DEPT - CORP - NY,Monthly Billing,Tip,0,0,1.03,1.03,USD,0,0,1.03,1.03,0
9f9f9fda-0ab6-4450-bf08-ff9953707485,6/3/19 18:41,6/3/19,6:27PM,6/3/19,2:27PM,--,--,--,--,-05:00,Blade,Employee8,Employee8@blyblade.com,--_--,--,Travel | UberX,New York City,--,--,"10016, USA","10010, USA",EXP3,CORP - Employee Rides,--,Monthly Billing,Fare,6.34,0,0,6.34,USD,6.34,0,0,6.34,0.63
9f9f9fda-0ab6-4450-bf08-ff9953707485,6/3/19 18:57,6/3/19,6:27PM,6/3/19,2:27PM,--,--,--,--,-05:00,Blade,Employee8,Employee8@blyblade.com,--_--,--,Travel | UberX,New York City,--,--,"10016, USA","10010, USA",EXP3,CORP - Employee Rides,--,Monthly Billing,Adjustment,-6.34,0,0,-6.34,USD,-6.34,0,0,-6.34,-0.63
999160eb-2fce-4c84-a9d3-9af1118e6394,6/3/19 19:06,6/3/19,6:40PM,6/3/19,2:40PM,6/3/19,7:05PM,6/3/19,3:05PM,-05:00,Blade,Employee19,Employee19@blyblade.com,Gil_Adler,--,Travel | UberX,New York City,2.62,21,"10016, USA","10001, USA",EXP2,CORP - Employee Rides,DEPT - CORP - NY,Monthly Billing,Fare,22.99,0,0,22.99,USD,22.99,0,0,22.99,2.3
ba449be4-a9e9-41e8-8a15-0d440ffbb5e7,6/3/19 19:09,6/3/19,6:33PM,6/3/19,2:33PM,6/3/19,7:09PM,6/3/19,3:09PM,-05:00,Blade,Employee12,Employee12@blyblade.com,Lysane_Sanchez,--,Travel | UberX Diamond,New York City,15.11,31,"10011, USA","07114, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,80.77,0,0,80.77,USD,80.77,0,0,80.77,8.08
119ecd64-61b4-4b00-be9c-8710c8b3a713,6/3/19 19:12,6/3/19,6:52PM,6/3/19,2:52PM,6/3/19,7:11PM,6/3/19,3:11PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | UberX,New York City,4.07,14,"10001, USA","10004, USA",EXP5,CORP - Employee Rides,BLADE - CORP,Monthly Billing,Tip,0,0,5.19,5.19,USD,0,0,5.19,5.19,0
119ecd64-61b4-4b00-be9c-8710c8b3a713,6/3/19 19:12,6/3/19,6:52PM,6/3/19,2:52PM,6/3/19,7:11PM,6/3/19,3:11PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | UberX,New York City,4.07,14,"10001, USA","10004, USA",EXP5,CORP - Employee Rides,BLADE - CORP,Monthly Billing,Fare,25.3,0,0,25.3,USD,25.3,0,0,25.3,2.53
b9e6159e-5172-4849-9f35-ba82a85cfc47,6/3/19 19:14,6/3/19,6:42PM,6/3/19,2:42PM,6/3/19,7:14PM,6/3/19,3:14PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,4.55,17,"10016, USA","10004, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,23.64,0,0,23.64,USD,23.64,0,0,23.64,2.36
652031d8-1f0d-4929-9708-1a8b0a11a57c,6/3/19 22:01,6/3/19,9:31PM,6/3/19,5:31PM,6/3/19,10:01PM,6/3/19,6:01PM,-05:00,Blade,Employee12,Employee12@blyblade.com,Lysane_Sanchez,--,Travel | UberX Diamond,New York City,2.2,25,"10016, USA","10011, USA",EXP3,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,24.25,0,0,24.25,USD,24.25,0,0,24.25,2.43
82c5bfa7-0803-4a96-9889-b62b28152822,6/3/19 23:24,6/3/19,11:02PM,6/3/19,7:02PM,6/3/19,11:24PM,6/3/19,7:24PM,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | Black SUV,New York City,2.51,16,"10001, USA","10012, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,50.56,0,0,50.56,USD,50.56,0,0,50.56,5.06
999160eb-2fce-4c84-a9d3-9af1118e6394,6/4/19 1:06,6/3/19,6:40PM,6/3/19,2:40PM,6/3/19,7:05PM,6/3/19,3:05PM,-05:00,Blade,Employee19,Employee19@blyblade.com,Gil_Adler,--,Travel | UberX,New York City,2.62,21,"10016, USA","10001, USA",EXP2,CORP - Employee Rides,DEPT - CORP - NY,Monthly Billing,Tip,0,0,1.03,1.03,USD,0,0,1.03,1.03,0
3d5400aa-fa8d-41a5-8f8b-78aa09010ddb,6/4/19 1:23,6/4/19,1:07AM,6/3/19,9:07PM,6/4/19,1:23AM,6/3/19,9:23PM,-05:00,Blade,Employee19,Employee19@blyblade.com,Gil_Adler,--,Travel | UberX,New York City,1.48,9,"10001, USA","10011, USA",EXP12,Late Night Rides,DEPT - CORP - NY,Monthly Billing,Fare,13.72,0,0,13.72,USD,13.72,0,0,13.72,1.37
4e044483-0487-4692-9223-6e6257c6694b,6/4/19 2:44,6/4/19,1:55AM,6/3/19,9:55PM,6/4/19,2:44AM,6/3/19,10:44PM,-05:00,Blade,Employee10,Employee10@blyblade.com,Max_Schrage,--,Travel | UberX VIP,New York City,18.77,43,"10014, USA","11430, USA",EXP8,CORP - Employee Rides,DEPT - OPS - CA,Monthly Billing,Fare,85.29,0,0,85.29,USD,85.29,0,0,85.29,8.53
972edf32-993a-4a8a-a3d7-ce3b8332d3df,6/4/19 2:55,6/4/19,2:23AM,6/3/19,10:23PM,6/4/19,2:55AM,6/3/19,10:55PM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,8.9,29,"10011, USA","11374, USA",EXP12,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,64.22,0,0,64.22,USD,64.22,0,0,64.22,6.42
e5d39ce9-3eae-45df-9b6a-005d1da64b65,6/4/19 11:41,6/4/19,11:33AM,6/4/19,7:33AM,6/4/19,11:41AM,6/4/19,7:41AM,-05:00,Blade,Employee14,Employee14@blyblade.com,Bowie_Tam,--,Travel | Black,New York City,0.88,3,"11369, USA","11371, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,15.83,0,0,15.83,USD,15.83,0,0,15.83,1.58
aff0b9d3-88fc-43b3-98d3-1cdd7259ca80,6/4/19 12:00,6/4/19,11:35AM,6/4/19,7:35AM,6/4/19,11:59AM,6/4/19,7:59AM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,3.65,20,"11211, USA","10010, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,27.58,0,0,27.58,USD,27.58,0,0,27.58,2.76
2b2df2b8-467c-45b0-bf5e-cc234c9c38fc,6/4/19 12:00,6/4/19,11:19AM,6/4/19,7:19AM,6/4/19,12:00PM,6/4/19,8:00AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,9.29,36,"11374, USA","10018, USA",EXP3,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,47.91,0,0,47.91,USD,47.91,0,0,47.91,4.79
90f373cd-5ffb-402c-9c13-99b03a52d644,6/4/19 12:02,6/4/19,11:46AM,6/4/19,7:46AM,6/4/19,12:02PM,6/4/19,8:02AM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,3.81,10,"10038, USA","10016, USA",EXP10,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,21.33,0,0,21.33,USD,21.33,0,0,21.33,2.13
adc730bc-7044-4476-9f7a-8b9292478bde,6/4/19 12:15,6/4/19,12:00PM,6/4/19,8:00AM,6/4/19,12:15PM,6/4/19,8:15AM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,1.11,6,"10280, USA","10004, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,10.67,0,0,10.67,USD,10.67,0,0,10.67,1.07
6f1c025c-c0a8-41de-a42a-f135b536abf6,6/4/19 13:56,6/4/19,1:25PM,6/4/19,9:25AM,6/4/19,1:56PM,6/4/19,9:56AM,-05:00,Blade,Employee6,Employee6@blyblade.com,Matthew_Brody,--,Travel | Black,New York City,1.97,20,"10016, USA","10001, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Tip,0,0,6.91,6.91,USD,0,0,6.91,6.91,0
6f1c025c-c0a8-41de-a42a-f135b536abf6,6/4/19 13:56,6/4/19,1:25PM,6/4/19,9:25AM,6/4/19,1:56PM,6/4/19,9:56AM,-05:00,Blade,Employee6,Employee6@blyblade.com,Matthew_Brody,--,Travel | Black,New York City,1.97,20,"10016, USA","10001, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,44.95,0,0,44.95,USD,44.95,0,0,44.95,4.5
33763da0-7b00-4cff-95ad-38ec22a8b201,6/4/19 13:58,6/4/19,1:47PM,6/4/19,9:47AM,--,--,--,--,-05:00,Blade,Employee8,Employee8@blyblade.com,--_--,--,Travel | UberX,New York City,--,--,"10016, USA","10016, USA",EXP5,CORP - Employee Rides,--,Monthly Billing,Fare,5.44,0,0,5.44,USD,5.44,0,0,5.44,0.54
33763da0-7b00-4cff-95ad-38ec22a8b201,6/4/19 14:08,6/4/19,1:47PM,6/4/19,9:47AM,--,--,--,--,-05:00,Blade,Employee8,Employee8@blyblade.com,--_--,--,Travel | UberX,New York City,--,--,"10016, USA","10016, USA",EXP5,CORP - Employee Rides,--,Monthly Billing,Adjustment,-5.44,0,0,-5.44,USD,-5.44,0,0,-5.44,-0.54
12ee2e64-5f43-4b36-8398-5c7b6265b64c,6/4/19 14:08,6/4/19,1:59PM,6/4/19,9:59AM,--,--,--,--,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,0,0,"10016, USA","10016, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,4.8,0,0,4.8,USD,4.8,0,0,4.8,0.48
8482a4ce-25dd-47c4-8d8d-95ff8649fb47,6/4/19 14:23,6/4/19,2:09PM,6/4/19,10:09AM,6/4/19,2:23PM,6/4/19,10:23AM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,1.04,8,"10016, USA","10010, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,8.43,0,0,8.43,USD,8.43,0,0,8.43,0.84
12ee2e64-5f43-4b36-8398-5c7b6265b64c,6/4/19 15:08,6/4/19,1:59PM,6/4/19,9:59AM,--,--,--,--,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,0,0,"10016, USA","10016, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Adjustment,-4.8,0,0,-4.8,USD,-4.8,0,0,-4.8,-0.48
cf2b2e97-6062-4c10-a5de-69b206e3972b,6/4/19 15:34,6/4/19,2:51PM,6/4/19,10:51AM,6/4/19,3:34PM,6/4/19,11:34AM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,2.38,35,"10016, USA","10011, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,17.58,0,0,17.58,USD,17.58,0,0,17.58,1.76
cf2b2e97-6062-4c10-a5de-69b206e3972b,6/4/19 15:42,6/4/19,2:51PM,6/4/19,10:51AM,6/4/19,3:34PM,6/4/19,11:34AM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,2.38,35,"10016, USA","10011, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Tip,0,0,1.03,1.03,USD,0,0,1.03,1.03,0
b2db54cd-0f7f-4ea4-b29e-4383986ca0b7,6/4/19 16:42,6/4/19,3:56PM,6/4/19,11:56AM,6/4/19,4:41PM,6/4/19,12:41PM,-05:00,Blade,Employee21,Employee21@blyblade.com,Wyndham_Williamson,--,Central | UberX,New York City,8.31,39,"10011, USA","10016, USA",--,OPS/FR/CX - PAX Rides,--,Monthly Billing,Fare,34.39,0,0,34.39,USD,34.39,0,0,34.39,3.44
300963c0-d6fe-4111-b5ea-733eef51423a,6/4/19 16:44,6/4/19,4:00PM,6/4/19,12:00PM,6/4/19,4:44PM,6/4/19,12:44PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | UberX,New York City,4.23,34,"10011, USA","10004, USA",EXP5,CORP - Employee Rides,BLADE - CORP,Monthly Billing,Fare,23.35,0,0,23.35,USD,23.35,0,0,23.35,2.34
10b45ec7-771d-43f6-bc4f-1ee3b07245c1,6/4/19 17:19,6/4/19,4:43PM,6/4/19,12:43PM,6/4/19,5:19PM,6/4/19,1:19PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,2.57,31,"10016, USA","10011, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Tip,0,0,1.03,1.03,USD,0,0,1.03,1.03,0
10b45ec7-771d-43f6-bc4f-1ee3b07245c1,6/4/19 17:19,6/4/19,4:43PM,6/4/19,12:43PM,6/4/19,5:19PM,6/4/19,1:19PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,2.57,31,"10016, USA","10011, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,14.7,0,0,14.7,USD,14.7,0,0,14.7,1.47
65f1633c-e3f1-4bce-862e-0186296359a9,6/4/19 18:45,6/4/19,6:14PM,6/4/19,2:14PM,6/4/19,6:45PM,6/4/19,2:45PM,-05:00,Blade,Employee22,Employee22@blyblade.com,Lee_Gold,--,Travel | Black,New York City,2.67,24,"10011, USA","10022, USA",EXP12,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,49.81,0,0,49.81,USD,49.81,0,0,49.81,4.98
2c35770a-0402-4bdf-9739-763b86f2c13e,6/4/19 19:46,6/4/19,7:14PM,6/4/19,3:14PM,6/4/19,7:46PM,6/4/19,3:46PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,4.45,14,"10016, USA","10004, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,26.45,0,0,26.45,USD,26.45,0,0,26.45,2.65
a585d943-953b-49a5-800b-73196b451aac,6/4/19 20:29,6/4/19,7:58PM,6/4/19,3:58PM,6/4/19,8:29PM,6/4/19,4:29PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | UberX,New York City,3.02,24,"10011, USA","10016, USA",EXP8,CORP - Employee Rides,BLADE - CORP,Monthly Billing,Fare,54.67,0,0,54.67,USD,54.67,0,0,54.67,5.47
8fc4ce51-bfb0-40fd-9ef9-876fcd68debf,6/4/19 21:21,6/4/19,5:21PM,6/4/19,1:21PM,6/4/19,9:21PM,6/4/19,5:21PM,-05:00,Blade,Employee6,Employee6@blyblade.com,Matthew_Brody,--,Travel | UberX,NYC Suburbs,122.59,227,"11954, USA","10016, USA",EXP1,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,331.11,0,0,331.11,USD,331.11,0,0,331.11,33.11
8fc4ce51-bfb0-40fd-9ef9-876fcd68debf,6/4/19 21:25,6/4/19,5:21PM,6/4/19,1:21PM,6/4/19,9:21PM,6/4/19,5:21PM,-05:00,Blade,Employee6,Employee6@blyblade.com,Matthew_Brody,--,Travel | UberX,NYC Suburbs,122.59,227,"11954, USA","10016, USA",EXP1,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Tip,0,0,50.55,50.55,USD,0,0,50.55,50.55,0
0a13e628-6286-4a37-896d-c6ea99f8ad1c,6/4/19 21:27,6/4/19,8:48PM,6/4/19,4:48PM,6/4/19,9:27PM,6/4/19,5:27PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | UberX,New York City,3.19,29,"10016, USA","10001, USA",EXP8,CORP - Employee Rides,BLADE - CORP,Monthly Billing,Fare,22.64,0,0,22.64,USD,22.64,0,0,22.64,2.26
2c35770a-0402-4bdf-9739-763b86f2c13e,6/4/19 22:12,6/4/19,7:14PM,6/4/19,3:14PM,6/4/19,7:46PM,6/4/19,3:46PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,4.45,14,"10016, USA","10004, USA",EXP5,CORP - Employee Rides,DEPT - CX,Monthly Billing,Tip,0,0,3.8,3.8,USD,0,0,3.8,3.8,0
b146c128-b99a-4a0e-a789-de42acd8ab76,6/4/19 22:16,6/4/19,10:07PM,6/4/19,6:07PM,6/4/19,10:16PM,6/4/19,6:16PM,-05:00,Blade,Employee14,Employee14@blyblade.com,Bowie_Tam,--,Travel | Black,New York City,0.87,4,"11371, USA","11369, USA",EXP10,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,17.14,0,0,17.14,USD,17.14,0,0,17.14,1.71
91837736-78cc-46d3-af67-857ade8fc72c,6/4/19 22:51,6/4/19,10:27PM,6/4/19,6:27PM,6/4/19,10:50PM,6/4/19,6:50PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,2.19,17,"10016, USA","10011, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,25.66,0,0,25.66,USD,25.66,0,0,25.66,2.57
7b18abcb-552a-4021-bba6-4ff4d484fc7c,6/5/19 0:45,6/5/19,12:23AM,6/4/19,8:23PM,6/5/19,12:45AM,6/4/19,8:45PM,-05:00,Blade,Employee18,Employee18@blyblade.com,Maryanne_Johnson,--,Travel | UberX Diamond,New York City,1.72,12,"10011, USA","10016, USA",EXP12,Late Night Rides,DEPT - CX,Monthly Billing,Fare,18.41,0,0,18.41,USD,18.41,0,0,18.41,1.84
ee00953f-6f93-4f1f-a70d-b2d9448cecc9,6/5/19 1:11,6/5/19,12:28AM,6/4/19,8:28PM,6/5/19,1:11AM,6/4/19,9:11PM,-05:00,Blade,Employee12,Employee12@blyblade.com,Lysane_Sanchez,--,Travel | UberX,New York City,10.85,37,"11371, USA","10012, USA",EXP12,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,48.1,0,0,48.1,USD,48.1,0,0,48.1,4.81
0930f883-c292-5286-b21d-e51acde18232,6/5/19 1:49,6/5/19,1:02AM,6/4/19,9:02PM,6/5/19,1:49AM,6/4/19,9:49PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Eats,New York City,1.28,46,"10011, USA","10011, USA",--,Blade - Dinner Policy,DEPT - CX,Monthly Billing,Fare and Tip,20.82,0,4,20.82,USD,20.82,0,4,20.82,2.08
91837736-78cc-46d3-af67-857ade8fc72c,6/5/19 2:13,6/4/19,10:27PM,6/4/19,6:27PM,6/4/19,10:50PM,6/4/19,6:50PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,2.19,17,"10016, USA","10011, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Tip,0,0,3.94,3.94,USD,0,0,3.94,3.94,0
3d5400aa-fa8d-41a5-8f8b-78aa09010ddb,6/5/19 2:14,6/4/19,1:07AM,6/3/19,9:07PM,6/4/19,1:23AM,6/3/19,9:23PM,-05:00,Blade,Employee19,Employee19@blyblade.com,Gil_Adler,--,Travel | UberX,New York City,1.48,9,"10001, USA","10011, USA",EXP12,Late Night Rides,DEPT - CORP - NY,Monthly Billing,Tip,0,0,1.03,1.03,USD,0,0,1.03,1.03,0
ee031ff4-db6c-40dd-9904-967be9554f24,6/5/19 2:35,6/5/19,2:15AM,6/4/19,10:15PM,6/5/19,2:35AM,6/4/19,10:35PM,-05:00,Blade,Employee19,Employee19@blyblade.com,Gil_Adler,--,Travel | UberX,New York City,1.95,10,"10001, USA","10011, USA",EXP12,Late Night Rides,DEPT - CORP - NY,Monthly Billing,Fare,23.09,0,0,23.09,USD,23.09,0,0,23.09,2.31
dd6f8550-3aa7-42ca-987e-a63147ba1ce3,6/5/19 2:40,6/5/19,2:19AM,6/4/19,10:19PM,6/5/19,2:40AM,6/4/19,10:40PM,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | UberX Diamond,New York City,5.38,14,"10011, USA","10027, USA",EXP12,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,26.52,0,0,26.52,USD,26.52,0,0,26.52,2.65
ecf95286-6d32-4e1a-a11f-c9658937f8e1,6/5/19 2:56,6/5/19,2:34AM,6/4/19,10:34PM,6/5/19,2:55AM,6/4/19,10:55PM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,3.41,14,"10011, USA","10038, USA",EXP10,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,37.09,0,0,37.09,USD,37.09,0,0,37.09,3.71
eaadbf29-ee10-45e3-9ecf-e3f2a93de470,6/5/19 5:33,6/5/19,5:04AM,6/5/19,1:04AM,6/5/19,5:32AM,6/5/19,1:32AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,8.88,24,"10011, USA","11374, USA",EXP12,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,43.09,0,0,43.09,USD,43.09,0,0,43.09,4.31
d9e9e2c0-f835-4244-8842-a2af3a68c47e,6/5/19 11:16,6/5/19,10:59AM,6/5/19,6:59AM,6/5/19,11:16AM,6/5/19,7:16AM,-05:00,Blade,Employee4,Employee4@blyblade.com,Oksana_Orlov,--,Travel | UberX,New York City,4.1,11,"10038, USA","10016, USA",EXP10,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,16.85,0,0,16.85,USD,16.85,0,0,16.85,1.69
1f2a43bd-647b-4793-8673-4c8505eaf944,6/5/19 11:34,6/5/19,10:55AM,6/5/19,6:55AM,6/5/19,11:34AM,6/5/19,7:34AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,9.17,32,"11374, USA","10011, USA",EXP3,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,53.36,0,0,53.36,USD,53.36,0,0,53.36,5.34
35902801-aa18-4b3f-ad33-a2f4793f26df,6/5/19 16:34,6/5/19,4:12PM,6/5/19,12:12PM,6/5/19,4:34PM,6/5/19,12:34PM,-05:00,Blade,Employee22,Employee22@blyblade.com,Lee_Gold,--,Travel | Black,New York City,2.45,17,"10011, USA","10013, USA",EXP11,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Fare,29.42,0,0,29.42,USD,29.42,0,0,29.42,2.94
35902801-aa18-4b3f-ad33-a2f4793f26df,6/5/19 16:37,6/5/19,4:12PM,6/5/19,12:12PM,6/5/19,4:34PM,6/5/19,12:34PM,-05:00,Blade,Employee22,Employee22@blyblade.com,Lee_Gold,--,Travel | Black,New York City,2.45,17,"10011, USA","10013, USA",EXP11,CORP - Employee Rides,DEPT - OPS - NY,Monthly Billing,Tip,0,0,6.03,6.03,USD,0,0,6.03,6.03,0
ca655baf-d923-4543-a185-199542f3cab8,6/5/19 16:55,6/5/19,4:31PM,6/5/19,12:31PM,6/5/19,4:55PM,6/5/19,12:55PM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,2.37,22,"10003, USA","10016, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,20.73,0,0,20.73,USD,20.73,0,0,20.73,2.07
a5942a38-0161-4c48-b40e-f9d487738b7f,6/5/19 17:15,6/1/19,9:06PM,6/1/19,5:06PM,6/1/19,10:29PM,6/1/19,6:29PM,-05:00,Blade,Employee8,Employee8@blyblade.com,--_--,--,Central | Premium SUV,NYC Suburbs,34.31,54,"11978, USA","11930, USA",--,OPS/FR/CX - PAX Rides,--,Monthly Billing,Adjustment,-76.39,0,0,-76.39,USD,-76.39,0,0,-76.39,-26.92
3011efc0-43cd-5dee-a313-5ef6a0774265,6/5/19 17:33,6/5/19,4:31PM,6/5/19,12:31PM,6/5/19,5:33PM,6/5/19,1:33PM,-05:00,Blade,Employee23,Employee23@blyblade.com,James_Whaley,--,Eats,New York City,1.55,61,"10010, USA","10010, USA",--,Blade - Lunch Policy,DEPT - FR - NY,Monthly Billing,Fare,19.23,0,0,19.23,USD,19.23,0,0,19.23,1.92
0a6fa367-d69a-434f-8f3c-b3ce8afb1753,6/5/19 18:06,6/5/19,4:53PM,6/5/19,12:53PM,6/5/19,6:06PM,6/5/19,2:06PM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,36.3,69,"10280, USA","10604, USA",EXP3,CORP - Employee Rides,DEPT - CX,Monthly Billing,Fare,127.23,0,0,127.23,USD,127.23,0,0,127.23,12.72
c32605b9-00a1-45b3-b8c2-d23b70ae622c,6/5/19 18:36,6/5/19,6:10PM,6/5/19,2:10PM,6/5/19,6:36PM,6/5/19,2:36PM,-05:00,Blade,Employee24,Employee24@blyblade.com,Will_Heyburn,--,Travel | UberX,New York City,3.53,17,"10011, USA","10006, USA",EXP6,CORP - Employee Rides,DEPT - CORP - NY,Monthly Billing,Fare,29.36,0,0,29.36,USD,29.36,0,0,29.36,2.94
